"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations";"id";"FederationAbbr";"team";"CountryAbbr";"source ID"
"Corpo Vip BJJ Team";;" + 55 85 3086-7243";"Rua Alfredo de Castro n: 457, Montese";"Fortaleza";"CE";"60420-520";;"Brasil";;;;;;;;;;;"Jardeson Barros Feitosa";;;;;;;0;;"CBJJ";;"BR";6905
"Discipulos no Tatame";;;"Rua Teodoro de Castro n: 2677, Igreja Vale de Benção";"Fortaleza";"CE";"60541-195";;"Brasil";;;;;;;;;;;"Evandro da Silva Evangelista";;;"https://www.facebook.com/discipulosnotatame/";;;;0;;"CBJJ";;"BR";7216
"Dojo Irmãos Oliveira Team";;;"Av. C N: 267 2 Etapa, Bairro: Conjunto Ceará";"Fortaleza";"CE";;;"Brasil";;;;;;;;;;;"Hallison Lima de Oliveira";;;"https://www.facebook.com/dojooliveiras/";;;;0;;"CBJJ";;"BR";6685
"Eduardo Maia Escola de Jiu-Jitsu";;;"Rua Escrivão Azevedo n: 100, Cidade dos Funcionários";"Fortaleza";"CE";;;"Brasil";;;;;;;;;;;"Eduardo Nunes Maia de Carvalho";;;;;;;0;;"CBJJ";;"BR";6702
"Equipe HC";;" + 55 85 3393-2322";"Av Desembargador Gonzaga, 921, Cidade dos Funcionários";"Fortaleza";"CE";"60823-012";;"Brasil";;;;;;;;;;;"Bruno Lopes Leandro";;"equipehc1@hotmail.com";"https://www.facebook.com/Equipe-HC-JIU-JITSU-1305563866136587/";;;;0;;"CBJJ";;"BR";6956
"F3J Team";;" + 55 85 98881-1363";"Rua São Judas Tadeu n: 42, Bairro: São Geraldo";"Fortaleza";"CE";"60357-170";;"Brasil";"Equipe F3J TEAM, Formando campeões dentro e fora do tatame.";;;;;;;;;;"Fabio Jefferson Saraiva Damasceno";;"fabiojeffersonsd@gmail.com";"https://www.facebook.com/F3jteam/";;;;0;;"CBJJ";;"BR";6707
"Família Polar";;;"Rua Engenheiro Luiz Vieira n: 300, Bairro: de Lourdes";"Fortaleza";"CE";"60181-481";;"Brasil";;;;;;;;;;;"Francisco Mauricelio Araujo Mariano";;;;;;;0;;"CBJJ";;"BR";6419
"Gracie Barra Conjunto Ceará";;" + 55 85 8819-0182";"Av. F N: 700 - 1 Etapa, Conj. Ceará";"Fortaleza";"CE";"60533-644";;"Brasil";;;;;;;;;;;"Clenio Orestes Pesqueira Monteiro";;;;;;;0;;"CBJJ";;"BR";5896
"Gracie Barra Henrique Jorge";;" + 55 85 3044-7417";"Rua Vitoria n: 659, Bairro: Henrique Jorge,";"Fortaleza";"CE";"60521-085";;"Brasil";;;;;;;;;;;"Hélio Timbo Mourão";;"academiatotalcombatgb@gmail.com";"https://www.facebook.com/graciebarrahj/";;;;0;;"CBJJ";;"BR";6906
"Mores Jiu-Jitsu";;;"Rua Coronel Nunes de Melo n: 1481, Rodolfo Teófilo";"Fortaleza";"CE";"60430-275";;"Brasil";;;;;;;;;;;"Fernando Araujo de Sousa";;;;;;;0;;"CBJJ";;"BR";6409
"Respire Jiu-Jitsu";;;"Rua Gustavo Sampaio, 2075, Parquelandia";"Fortaleza";"CE";"60455-001";;"Brasil";;;;;;;;;;;"Thiago Falcão Goiabeira";;;;;;;0;;"CBJJ";;"BR";7573
"Ubuntu Jiu-Jitsu";;" + 55 85 99831-3062";"Rua Coletor Antonio Gadelha n: 516, Messejana";"Fortaleza";"CE";;;"Brasil";;;;;;;;;;;"Samuel Dantas Falcão";;"samueldfalcao123@gmail.com";"https://www.facebook.com/Ubuntu-Jiu-Jitsu-617419768728651/";;;;0;;"CBJJ";;"BR";6920
"WCF Jiu-Jitsu Ceará";;;"Rua Cônego Pinto Mendonça, 129 , Parque Araxá";"Fortaleza";"CE";"60450-615";;"Brasil";;;;;;;;;;;"Wilson Camara Filho";;;;;;;0;;"CBJJ";;"BR";7585
"Zenith BJJ Ceará";"https://zenithbjj.com.br/";;"Rua Emílio de Menezes n: 3047 - A, Bairro: Granja Portugal";"Fortaleza";"CE";"60541-424";;"Brasil";"A Zenith Bjj foi fundada por Robert Drysdale e Rodrigo Cavaca em 2013. A escola é o resultado de uma amizade duradoura entre os dois, que surgiu quando ambos treinavam Jiu-Jitsu juntos no Brasil. Com a mesma visão e missão, nossa equipe tem crescido muito em todo o mundo, levando a bandeira da família Zenith para diversos continentes ao redor do globo. Agora, temos mais de 200 afiliados espalhados, como os EUA, Canadá, América Central, América do Sul, Europa e Austrália. E continuamos crescendo cada vez mais. Tudo isso se deve, principalmente, à paixão e dedicação pelo esporte, mas também ao senso de organização, e a vontade de compartilhar conhecimento, disciplina e experiência através do que aprendemos ao longo dos anos. Nós sempre nos lembramos do porquê começamos a treinar: nossa paixão pelo Jiu-Jitsu, que vem antes de tudo. No entanto, entendemos que vivemos em um mundo competitivo com  sistema de negócios, onde estrutura e organização são fundamentais para um crescimento consistente do qual todos os membros de nossa equipe se beneficiam. À medida que continuamos a crescer, nos esforçamos para permanecer sempre fiéis às nossas origens e aos valores que tornaram nossa equipe uma das melhores equipes de Jiu-Jitsu do mundo.";"https://zenithbjj.com.br/wp-content/uploads/2019/10/logo-com-zenith-1.png";;;;;;;"https://zenithbjj.com.br/horarios/";;"Francisco de Assis Costa de Oliveira Junior";;;;"https://www.youtube.com/channel/UC3hc8eqbuDuPYfhQfTdyjAw/";"https://youtu.be/Eb2rHvaUnbQ";;0;;"CBJJ";;"BR";7262
"ZR Team Joaquin Távora - Fortaleza - CE";"https://www.zrjtfortalezace.com/";" + 55 85 98875-9170";"Rua Joaquim Torres, 823, Bairro Joaquim Távora";"Fortaleza";"CE";"60135-130";;"Brasil";"A ZR Team foi fundada em junho de 2016, obtendo, desde o início, excelentes resultados em competições de nível Nacional e Internacional. Nós, que fazemos a ZR Team, temos como objetivo, não só formar bons atletas e lutadores, mas educar e encaminhar crianças e jovens para que incorporem a verdadeira filosofia e o espírito do Jiu-Jitsu. Na liderança da ZR Team está o faixa preta 4º grau, aluno do mestre Carlos Gracie Jr., José Olímpio da Rocha Neto, mais conhecido como Zé Radiola. Zé Radiola, professor e fundador da ZR Team, recebeu a faixa preta em 2001 de seu Mestre Carlos Gracie Jr.";"https://www.zrjtfortalezace.com/wp-content/uploads/2020/07/Logo-2-1536x1536.png";;;;;"Muay-Thai, Kickboxing";;"https://www.zrjtfortalezace.com/horarios/";;"Cristovão de Souza Balieiro";;"zrjtfortalezace@gmail.com";"https://www.facebook.com/zrjtfortalezace/";;;;0;;"CBJJ";;"BR";6198
"Carlson Gracie Vale do Jaguaribe Al Team";;;"Avenida Dom Aureliano Matos n: 3051, Centro";"Limoeiro do Norte";"CE";;;"Brasil";;;;;;;;;;;"Aleandro Lemos da Silva";;;;;;;0;;"CBJJ";;"BR";5886
"Jiu-Jitsu Company FC";;;"Qnp 15 Conjunto B N: 17";"Ceilândia Norte";"DF";;;"Brasil";;;;;;;;;;;"Francisco Carlos Lima da Silva";;;;;;;0;;"CBJJ";;"BR";7467
"Gracie Barra Granja Viana";;;"Av. São Camilo 1.114, Granja Viana";"Cotia";"SP";"06345-290";;"Brasil";;;;;;;;;;;"Andre Diniz de Sena";;;;;;;0;;"CBJJ";;"BR";5473
"Gile Ribeiro BJJ Batel";;;"Rua Bento Viana n: 1200, Ginásio, Batel";"Curitiba";"PR";;;"Brasil";;;;;;;;;;;"Gilliano Antônio Ribeiro";;;;;;;0;;"CBJJ";;"BR";7146
"Banni Fight Combat Jiu-Jitsu";;;"Qe 12 - A especial 1 Aptº 211";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"Banni Scovsck Cavalcanti dos Santos";;;;;;;0;;"CBJJ";;"BR";102
"Centro de Treinamento BPChoque";;;"SQNW 109 Bloco H n: 309, Setor Noroeste";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"Marcus Naves Barcelos";;;;;;;0;;"CBJJ";;"BR";7521
"Constrictor Team";"http://constrictorteam.yolasite.com/";" + 55 61 9353-7166";"SCLRN 715, BL G, Loja 63 - Asa Norte";"Brasília";"DF";"70770-517";;"Brasil";"A CONSTRICTOR é uma equipe que tem suas raízes na luta de quimono, advinda da Academia Gracie de jiu jitsu, ensinamentos passado pelo Grande Mestre Hélio Wriedt, o headcoach mestre Ataíde Junior uniu sua formação como biólogo especialista em repteis e adaptou um estilo de jiu jitsu mais justo, preciso e sem folgas nas posições baseado na alimentação das serpentes. A equipe tem grande destaque no MMA e é umas das mais fortes do mundo atualmente, com atletas lutando e vencendo por todo o mundo nos maiores eventos da modalidade. Ao ser perguntado o que era a Constrictor Team, o mestre Ataíde respondeu: “É uma familia bem abraçada” e nada define melhor a equipe, união. Trabalhamos seguindo os preceitos de uma escola de artes marciais aonde o respeito, formação de caráter, humanismo e o crescimento pessoal são os alicerces.";;;;;;;;"http://constrictorteam.yolasite.com/aulas-e-hor%C3%A1rios.php";;"Ataide Ludgero Junior";;"constrictorteammatriz@gmail.com";"https://www.facebook.com/Constrictorteam/";;;;0;;"CBJJ";;"BR";4533
"Equipe Juquinha";;;"SGAS I St. de Grandes Áreas Sul 909 - Asa Sul";"Brasília";"DF";"70390-090";;"Brasil";;;;;;;;;;;"Adimilson da Rosa Brites";;;;;;;0;;"CBJJ";;"BR";6515
"Gracie Barra Asa Norte";"https://www.graciebarraasanorte.com.br/";" + 55 61 3272-7230";"SCRN 712/713 Bloco D Loja 18";"Brasília";"DF";"70760-640";;"Brasil";"Nossa equipe de competição, a Equipe GB é conhecida por representar o escudo vermelho nas arenas de Jiu-Jitsu ao redor do mundo. Na GB o Jiu-Jitsu esportivo é altamente valorizado por construir laços estreitos entre alunos, professores, pais e amigos que, com muito orgulho, desfrutam da experiência de ser GB. A emoção daqueles que representam e vibram pelo escudo vermelho é indescritível. A paixão e lealdade ao nosso time resultam em: sucesso, união, cumplicidade e honra de representar e manter vivo o legado do Mestre Carlos Gracie Jr. Através da prática esportiva os alunos crescem, amadurecem, aprendem e se divertem, ao mesmo tempo que trabalham corpo, mente e espírito. A nossa equipe de competição, valoriza as lições que têm sido ensinadas através das competições: a busca pela excelência através do desenvolvimento pessoal e trabalho em equipe. Comportamento ético e responsável dentro e fora dos tatames, liderança, espírito esportivo, respeito aos nossos oponentes, aceitação da vitória com humildade e reconhecimento da derrota com dignidade. Ao abraçar esses valores, os membros da EQUIPE GB criam hábitos que os levam a uma melhor qualidade de vida e bem-estar. Ganhar não é o fim e sim o começo, pois na Gracie Barra acreditamos que os esforços de nosso atletas ao darem o seu melhor resultará em sucesso nos tatames da vida.";"https://www.graciebarraasanorte.com.br/site/img/resources/logos-GB.png";;;;;"Judo, Muay Thai";"Jiu-Jitsu (Fundamentos): Mensal R$ 274,80, Semestre em 6x R$ 226,80, Anual em 12x R$ 214,80, Quinzenal em 15x R$ 202,80; Jiu-Jitsu (Avançado): Mensal R$ 298,80, Semestre em 6x R$ 238,80, Anual em 12x R$ 226,80, Quinzenal em 15x R$ 214,80; Judô: Mensal R$ 274,80, Semestre em 6x R$ 226,80, Anual em 12x R$ 214,80, Quinzenal em 15x R$ 202,80; Muay Thai: Mensal R$ 274,80, Semestre em 6x R$ 226,80, Anual em 12x R$ 214,80, Quinzenal em 15x R$ 202,80; Submission: Mensal R$ 274,80, Semestre em 6x R$ 226,80,  Anual em 12x R$ 214,80, Quinzenal em 15x R$ 202,80.";"https://graciebarraasanorte.com.br/horarios_jiujitsu/";"Mon-Fri: 7:00am-10:30pm, Sat: 10:00am-12:00pm";"Juliano Leiro Silva";;"contato@graciebarraasanorte.com.br";"https://www.facebook.com/gbasanorte/";;;;0;;"CBJJ";;"BR";7522
"Gracie Barra Cruzeiro Brasilia - DF";;" + 55 61 99351-1724";"SRES Lote 15 Bloco B Sobreloja 26B Cruzeiro Center, Cruzeiro Velho";"Brasília";"DF";"70640-523";;"Brasil";;;;;;;;;;;"Rodrigo Gomes Ferreira";;"gbcruzeiro.df@gmail.com";"https://www.facebook.com/Gracie-Barra-Cruzeiro-346221556102885/";;;;0;;"CBJJ";;"BR";5125
"JJ Jonderlan";;;"St. L Norte QNL 3 Spaço Fitness Unidade 3, Bairro: Taguatinga";"Brasília";"DF";"72150-309";;"Brasil";;;;;;;;;;;"Jonderlan Alves dos Santos";;;;;;;0;;"CBJJ";;"BR";7479
"Six Blades BJJ Brasília";"http://sixbladesbjjbrasilia.com.br/";" + 55 61 3204-3718";"Rua 22 - Lote 10, SRIA II (Polo De Moda) - Guará";"Brasília";"DF";"71070-522";;"Brasil";"SIX BLADES BJJ BRASILIA é uma escola voltada para a família, com todos os valores montados em cima do alicerce da disciplina, onde procuramos atender as necessidades de cada um dos nossos componentes. Atitude e Respeito são parte dos ensinamentos diários em nossas aulas, e somos sempre leais ao código do Samurai e honrados de difundir a Arte Marcial em nossa cidade de Brasília Em 2014, sob o comando do mestre Juquinha, a OctagonTeam se associou à equipe Ribeiro Jiu-Jitsu , dos mestres multi-campeões Saulo e Xande Ribeiro, fato este que revolucionou o modo de ver e viver o Jiu-Jitsu em nossas academias. Hoje a OctagonTeam é representante oficial da SIX BLADES BJJ Brasília e usa a metodologia em seus tatames e em todas as suas práticas. Diego e um verdadeiro campeão e trabalha duro para conquistar cada pódio, sempre procurando representar bem a bandeira da SIX BLADES BJJ Brasília. Se quiser conhecer mais sobre o trabalho desse campeão, venha nos fazer uma visita em nossa escola . Aqui você experimentará a nossa filosofia de ensino que se baseia pelo espirito de samurais seguido dos alicerces: Família, Respeito, Honra, Disciplina, Lealdade e Atitude.";"http://sixbladesbjjbrasilia.com.br/assets/imagens/logo-new-2.png";"http://sixbladesbjjbrasilia.com.br/classes";"As aulas de Jiu Jitsu para crianças tem por objetivo melhorar a concentração, proporcionar auto-estima, disciplina e saúde com total segurança. A criança de hoje, é o formador de opinião de amanhã, um bom professor não tem como objetivo formar campeões e sim formar pessoas vitoriosas na vida.";"http://sixbladesbjjbrasilia.com.br/classes";"Os benefícios do Jiu-Jitsu para as mulheres são enormes. Começando pela estética, o Jiu Jitsu trabalha todos os músculos do corpo, principalmente o abdômen, os ombros, os braços e o quadril. Acelera a capacidade cardiovascular e respiratória, além de aumentar a flexibilidade e sem falar que hoje temos visto o quanto as mulheres têm sofrido ataques de homens, então aqui você vai aprender a se defender com toda eficiência que nossa escola ensina.";;;;;"Diego Pereira";;"sixbladesbjjbrasilia@gmail.com";;;;;0;;"CBJJ";;"BR";7631
"Skull JJ Team";;;"QNO 05 Conjunto B N: 15 Setor O, Ceilândia Norte";"Brasília";"DF";"72255-602";;"Brasil";;;;;;;;;;;"Cleudson Silva de O. França";;;"https://www.facebook.com/skulljjteam/";;;;0;;"CBJJ";;"BR";4675
"Soul Fighters Brasilia";;;"QNO 09 Conjunto F Casa 06 Setor O, Ceilandia";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"Alvaro Mansor Guarçoni";;;;;;;0;;"CBJJ";;"BR";7505
"Tannuri Jiu-Jitsu";"https://tannuribjj.com/";" + 55 61 3343-2002";"Sig Quadra 08 Numero: 2045 Lote, Bairro: Sudoeste";"Brasília";"DF";"70610-480";;"Brasil";;"https://tannuribjj.com/wp-content/uploads/2019/02/Logo-Tannuri-Horizontal-1024x285.png";;;;;;;;"Tues, Thurs: 8:00pm-9:45pm; Sat: 11:00am-12:45am";"Luiz Gustavo Jabour Tannuri de Almeida";;;;"https://www.youtube.com/user/luiztannuri";"https://youtu.be/tuif_CUPJz4";;0;;"CBJJ";;"BR";7511
"Time Team Jiu-Jitsu";;" + 55 61 9219-8230";"Av. Paranoa Quadra 34 Conj. 26 n: 09, Terreo Bairro: Paranoa";"Brasília";"DF";"71573-400";;"Brasil";"Esse é o tempo para você começar a praticar jiu-jitsu vamos te proporcionar a melhor experiência. Vem pra TIME team.";;;;;;;;;;"Gabriel Lucas Ribeiro dos Santos";;"gabrielmulltimarcas@gmail.com";"https://www.facebook.com/Timeteambjj/";;;;0;;"CBJJ";;"BR";6741
"Tribo Jiu-Jitsu";;;"Quadra 3, Quadra de Esportes, Jardins Mangueiral";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"João Marques de Oliveira Junior";;;;;;;0;;"CBJJ";;"BR";5245
"Deo Jiu-Jitsu";"https://www.deojiujitsu.com.br/";" + 55 61 3347-8771";"SHCGN 706, Bloco D, Lojas 36 a 50 - Asa Norte";"Brasília";"DF";;;"Brasil";"Deoclécio Paulo, mais conhecido no meio do jiu-jitsu como Mestre Deo, bebeu na fonte do jiu-jitsu Fadda aos 9 anos de idade. Alguns minutos de bom papo com ele bastam para revelar o quanto vive apaixonado pelo que faz. No último dia 24 de novembro de 2015, foi declarado Cidadão Honorário de Brasília, às 10h00 no plenário da CLDF-Câmara Legislativa do DF, o título de Cidadão vem reconhecer os serviços prestado para o Jiu-jitsu no Distrito Federal.";"https://www.deojiujitsu.com.br/images/img_equipe_deo/imagens_log_deo/Logo-Deo-JJ-73.png";;;;;;;"https://www.deojiujitsu.com.br/index.php/nucleos-parceiros/df-asa-norte";;"Deoclécio Paulo";;"equipedeo@gmail.com";"https://www.facebook.com/deojiujitsu/";"https://www.youtube.com/channel/UC6uJZN8j4thhHWBMelvw0Sg";"https://youtu.be/g6z55QHwPI8";;0;;"IBJJF, CBJJ, LBJJ, FGJJ, FJJRIO, FJJGO";;"BR";301
"ACT JJ";;;"QS 12 Conjunto 1B 16, Riacho Fundo 1";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"Alessandro Ferreira da Silva";;;;;;;0;;"CBJJ";;"BR";3720
"Barreto Jiu-Jitsu";"https://barretojiujitsu.com.br/";"  + 55 61 3443-2291";"Comercio Residencial Sul 507, Bloco C, Asa Sul ";"Brasília";"DF";"70351-530";;"Brasil";"O passo inicial da escola Escola Barreto de Jiu-Jitsu originou-se no tatame da casa do Professor Roberto Macedo, que nos idos do ano de 2006 começou a ministrar aulas de Jiu-Jitsu para seu filho, à época com apenas 8 anos de idade, assim como para os filhos de amigos em comum. Com o passar dos anos as crianças que freqüentavam o tatame da casa do professor Roberto Macedo, incluindo o seu filho, cresceram e várias delas, já com idades entre 14 e 16 anos, passaram a freqüentar as turmas de Jiu-Jitsu adulto na 507 sul, que é atualmente a sede da Associação Barreto de Jiu-Jitsu, inaugurada em agosto de 2016. Diante do sucesso e do crescente interesse dos pais pelas das aulas de Jiu-Jitsu ministradas no tatame do professor Roberto Macedo, surgiu a ideia de se criar um espaço maior e inteiramente dedicado ao Jiu-Jitsu infantil, com um programa de treinamento formatado especialmente para o público infanto-juvenil. Assim sendo, no mês de março de 2017 foram inauguradas no “quartel general” da equipe Barreto, na 507 sul, as primeiras turmas de Jiu-Jitsu infantil. Pensando assim, idealizamos o conceito de Escola, que foi concebida para o ensino do Jiu-Jitsu infantil, sob a direção de professores que têm a exata noção de que a criança não é um “mini-adulto” e, por isso, estaremos sempre atentos às características individuais (físicas e psicológicas) de cada aluno durante todo o processo de aprendizado. Dessa forma, desenvolvemos uma metodologia especial: O método Barreto de Jiu-Jitsu infantil progressivo; com o intuito de ensinar a arte suave a cada aluno de forma mais personalizada, respeitando os limites fisiológicos e psicomotores de cada criança. O intuito da Escola Barreto de Jiu-Jitsu não é apenas “vender” uma luta. A nossa missão é muito maior. Por meio dos ensinamentos do Jiu-Jitsu pretendemos estimular o aumento da autoestima e confiança dos nossos pequenos samurais, assim como o reforço das noções de disciplina, dentro e fora do tatame, através de um processo de educação esportiva.";"https://barretojiujitsu.com.br/wp-content/uploads/2016/05/Nova_Logo-Oficial-Fundo-Invisivel_70px.png";;;;;"Muay Thai, Karate, Aikido, Pilates";;;;"Alvaro Claudio de Mello Barreto";;"equipebarretodejiujitsu@gmail.com";"https://www.facebook.com/oficial.barreto/";"https://www.youtube.com/channel/UCT_VaOgJyJX0uNmD9WmRytg";"https://youtu.be/0He9qilsl14";;0;;"CBJJ";;"BR";57
"BSB Jiu-Jitsu Team";;" + 55 61 3536-0884";"QNA 30 Lote 04, Taguatinga Norte";"Brasília";"DF";"71950-770";;"Brasil";;;;;;;;;;;"Danilo Queiroz Moura de Oliveira";;;"https://www.facebook.com/bsbjjt/";;;;0;;"CBJJ";;"BR";2527
"Gracie Barra W3 Sul";"https://www.gbw3sul.com.br/";" + 55 61 3532-7879";"Via W3 Sul, CRS Q 511 Bloco C Lojas 01, 02 e 03 - Asa Sul";"Brasília";"DF";"70361-530";;"Brasil";"Um time, um escudo, um objetivo: Jiu-Jitsu para Todos. Uma declaração de missão é a sua visão e sua declaração de propósito. Ela inclui todos os elementos fundamentais que norteiam o processo de tomada de decisão de uma empresa e o desenvolvimento de sua estratégia. Na Gracie Barra, a nossa missão é promover o Jiu-Jitsu para Todos, e tudo o que fazemos reflete a nossa missão e os nossos valores fundamentais.";"https://static.wixstatic.com/media/5db684_d27e2d9b24dc4a458bf9cb7d105d00f3~mv2.jpg/v1/fill/w_148,h_148,al_c,q_80,usm_0.66_1.00_0.01/5db684_d27e2d9b24dc4a458bf9cb7d105d00f3~mv2.webp";"https://www.gbw3sul.com.br/programa";"O Jiu-Jitsu brasileiro oferece um ambiente desafiador, porém seguro que permite a criança amadurecer para se tornar um campeão da vida.";"https://www.gbw3sul.com.br/programa";"As aulas melhoram o seu nível de condicionamento físico geral, sem deixar nada a desejar às academias de ginástica.";"Self Defense, Muay Thai, Boxing, Karate, Aikido, Taekwondo, Krav Maga";;;"Mon-Fri: 7:00am-9:00pm, Sat: 9:30am-12:00pm";"Ricardo Augusto Moreno de Freitas";;"contato@gbw3sul.com.br";"https://www.facebook.com/gbw3sul/";"https://www.youtube.com/channel/UC_nRCYXuAOXaxYpEw4KYBGQ";"https://youtu.be/BhN-fk4_9UE";;0;;"CBJJ";;"BR";4785
"João Roque JJ";"https://www.joaoroque.com.br/";" + 55 61 3443-0433";"EQS 108/109 Bloco A - Clube Social Vizinhança - Asa Sul";"Brasília";"DF";"70347-400,";;"Brasil";"João Roque é o primeiro não brasileiro a ser campeão mundial de Jiu Jitsu na faixa preta, adulto, título que conquistou em 1997, na categoria super pluma. João Roque na República de Angola,  um país da costa ocidental da África, provavelmente o primeiro nativo africano a ganhar uma faixa preta de jiu jitsu (1993), Atualmente João Roque tem o 6º grau em sua faixa preta. Como treinador, Roque também formou e forma vários competidores importantes do Brazilian Jiu Jitsu. Além de lutador de jiu jitsu, ele também integrou os maiores eventos de MMA mundial, chegou a lutar o UFC 26, fez lutas no DEEP, Shooto Japão, onde chegou a ser candidato ao título. Possui em seu cartel 7 vitórias, sendo a maioria delas por submissão.";"https://www.joaoroque.com.br/wp-content/uploads/2018/09/cropped-logo_Jroque_branco.png";;;;;;;;"Mon, Wed, Fri: 8:30pm-10:00pm; Tues, Thurs, Fri: 12:00pm-1:30pm; ; Tues, Thurs: 6:50am-8:30am, 6:30pm-8:00pm; Sat: 8:00am-9:30am";"João Manuel Pinho Oliveira Roque";;"fale@joaoroque.com.br";;;;;0;;"CBJJ";;"BR";1091
"Original Jiu-Jitsu";"http://originaljj.com.br/";" + 55 61 3053-0854";"SRPN SQNW CLNW 10/11 Bloco D";"Brasília";"DF";"70297-400";;"Brasil";"Missão: O intuito de nossa escola é resgatar a essência do jiu-jitsu, tornando a prática acessível a homens, crianças e mulheres das mais variadas condições físicas. Prof. Marcelo Rocha. Valores: Ética e transparência. Visão: Em um futuro próximo, esperamos contribuir fortemente com a mudança de paradigmas no Jiu Jitsu.";;"http://originaljj.com.br/#programas";"Nossos Programas de Jiu-Jitsu Infantil e Juniores auxiliam na construção de uma base sólida de auto-confiança, unindo o ensino de valores éticos e morais à prática da Arte Suave.";"http://originaljj.com.br/#programas";"Todas as aulas oferecidas na Original Jiu-Jitsu são abertas ao público feminino. Nossa escola já oferecem turmas específicas para mulheres, seguindo o Programa Feminino Original Jiu-Jitsu.";;;"http://originaljj.com.br/#horarios";;"Marcelo Rocha de Morais";;"contato@originaljj.com.br";"https://www.facebook.com/originaljiujitsu/";;;;0;;"CBJJ";;"BR";4712
"Rafa Frota JJ e Desenvolvimento Infantil";"http://rafafrotajiujitsu.com/";" + 55 61 98464-7201";"R. 25 Norte, s/n - Lote 4 - Águas Claras";"Brasília";"DF";"70297-400";;"Brasil";"O Programa Rafa Frota Jiu-Jitsu & Desenvolvimento Infantil consiste em diferentes seções de aulas adaptadas às habilidades e desenvolvimento de cada faixa etária, com foco no desenvolvimento psicomotor e social.";"http://rafafrotajiujitsu.com/wp-content/uploads/2019/01/Frota-BJJ-Logo-Final-2.png";"http://rafafrotajiujitsu.com/#programa";"Frota Tots - Idades 3-5 - Concentra-se em habilidades motoras e sociais através de movimentos básicos, exercícios de coordenação e divertidos jogos de habilidade. Frota Kids - Idades 6-8 - Concentra-se nos fundamentos do Jiu-Jitsu, autodefesa e desenvolvimento de habilidades por meio de jogos divertidos, técnicas e disputas. Frota kids II - Idades 9-11 - Continua focado no Jiu-Jitsu e autodefesa com habilidades mais avançadas ensinadas através de jogos, drills, técnicas e disputas. Frota Teens - Idades 12-14 - Esta classe é projetada para unir os adolescentes ao programa de Jiu-Jitsu para adultos, dando a eles toda a habilidade e conhecimento para terem sucesso em sua prática de Jiu-Jitsu. Frota Teens/Adultos - Idades 15+ - O programa de Jiu-Jitsu para adultos ensina as técnicas mais importantes do Jiu-Jitsu em um ambiente seguro e cooperativo. Aula para iniciantes sem experiência anterior.";;;;;"http://rafafrotajiujitsu.com/#turmas";;"Rafael Frota Rizzi de Azevedo";;"contato@rafafrotajiujitsu.com";"https://www.facebook.com/rafafrotajiujitsu/";"https://www.youtube.com/channel/UCje8mq5WmBDCA17FtEYv8hg";"https://youtu.be/RlXIBVJITVo";;0;;"CBJJ";;"BR";6940
"Roberto Araujo";;" + 55 61 98119-1833";"CNB 13 Lote 2 Loja 5, Taguatinga Norte";"Brasília";"DF";"72115-140";;"Brasil";"Venha fazer parte da família Five Rounds e redefina seus limites!";;;;;;;;;;"Roberto Araujo";;;"https://www.facebook.com/FiveRoundsTaguatinga/";"https://www.youtube.com/channel/UCSc8inwdniECK5XfcEMqH9w";"https://youtu.be/xPYkk_CX6Z8";;0;;"CBJJ";;"BR";5003
"Rock Gym BJJ";;;"SHN Q 1 Bl. F Sala 1405, Asa Norte";"Brasília";"DF";;;"Brasil";;;;;;;;;;;"Pedro Paulo Batista Pereira";;;;;;;0;;"CBJJ";;"BR";4765
"Selvagem BJJ";"https://selvagembjj.com.br/";" + 55 61 99244-2311";"Setor de Grandes Áreas Norte 609 Quadra 609 Módulo D - Asa Norte";"Brasília";"DF";"70830-404";;"Brasil";"A Escola SELVAGEM BJJ criada em janeiro de 1997 em Brasília DF, por Reinaldo Eyng Junior (Selvagem), hoje está espalhada em vários estados do Brasil e no exterior. Venha conhecer pessoalmente nossa estrutura física que possui 4 tatames, amplos vestiários e equipe qualificada de profissionais.";"https://selvagembjj.com.br/wp-content/uploads/2020/02/cropped-logo_selva_site.png";;;;;;;;;"Reinaldo Eyng Junior";;"contato@selvagembjj.com.br";"https://www.facebook.com/selvagem.bjj";"https://www.youtube.com/channel/UCQyQve3v2YJ-wz0Okem3DXA";"https://youtu.be/RD0sfHR4kwg";;0;;"CBJJ";"Selvagem Team";"BR";4137
"Tanque Jiu-Jitsu";;;"SGAS QD 905 Conjunto B, Asa Sul";"Brasília";"DF";"70297-400";;"Brasil";;;;;;;;;;;"Ricardo Pinheiro Reis";;;"https://www.facebook.com/TanqueJiuJitsu/";;;;0;;"CBJJ";;"BR";921
