"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Premier Martial Arts of Powder Springs";"https://www.mcclearypma.com/";(770) 439-4029;"3180 Florence Road, Suite 304";"Powder Springs";"GA";30127;;"United States";"The vision of Premier Martial Arts of Powder Springs is to empower people in our communities lives through the martial arts. To help people get in shape, be safe and instill the life skills and character of a true martial artist while upholding important values like courtesy, patience, respect, self control and integrity. Premier Martial Arts of Powder Springs purpose is to  provide support to our students. We do this by helping students develop confidence, focus, self discipline and self esteem through our martial arts instruction. We support our students by teaching them true self defense and helping them get in  best shape of their lives, which helps our students create a positive outlook, a spirit of constant improvement and an attitude that refuses to give up. The Premier Martial Arts of Powder Springs promise is that with the utmost professionalism, in a safe atmosphere, and with care and respect, to uphold and teach our students the values and life skills that will lead to remarkable improvements in academics, careers and relationships – literally making a better community one black belt at a time.";"https://static1.squarespace.com/static/5627a4c7e4b0228da3afac53/t/566857452399a3b05845409e/1547061525329/?format=1500w";"https://www.mcclearypma.com/powder-springs-kids-karate";"Premier Martial Arts of Powder Springs specializes in Kid's Karate. We teach and build self discipline, confidence growth, and increased concentration and focus.";;;"Krav Maga, Karate";;;"Mon-Thurs: 4:00pm-8:00pm, Fri: 5:00pm-7:00pm";;;;"https://www.facebook.com/PremierMartialArtsPowderSpringsGA/";"https://www.youtube.com/channel/UClffo7oeqFjMHPj1G348a9g/";"https://youtu.be/CiW0CfYKBwU";;1;;
"American Top Team Of Gwinnett";"https://attofgwinnett.com/";(470) 545-4732;"3315 Sugarloaf Pkwy";"Lawrenceville";"GA";30044;;"United States";"We are proud to serve Lawrenceville and all of Gwinnett County with high-quality classes in a wide range of Martial Arts disciplines. Whether you're just getting started on your fitness journey or you have professional aspirations in a specific style, we're here to help you find sustainable success with the best coaching and support in town.";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/99727.png";"https://attofgwinnett.com/classes/Kids-Martial-Arts-";"At American Top Team Of Gwinnett, we're committed to helping your child grow and thrive. Our Kids Martial Arts Classes in Lawrenceville give students of all ages and abilities a chance to have fun staying active while they learn the ins and outs of multiple martial arts disciplines. We are proud to serve students across Gwinnett County in a safe and secure environment where everyone can have a blast.";;;"MMA, Muay Thai, Fitness Kicboxing, Self Defense, Fitness Bootcamp";;"https://attofgwinnett.com/Home/Schedule";;"Douglas Lima";;"info@attofgwinnett.com";"https://www.facebook.com/AmericanTopTeamGwinnett/";;;;1;;
"Miller Martial Arts And Fitness - Bonaire";"https://attwarnerrobins.com/";(478) 293-1505;"405 Hwy 96, Suite 700";"Bonaire";"GA";31005;;"United States";"Welcome to Miller Martial Arts and Fitness, where we're committed to offering Middle Georgia comprehensive coaching and real-world self-defense skills. Our instruction is led by professional MMA fighter Cole Miller and our goal every day is to make that level of expertise available to men and women across Bonaire and Warner Robins. Join us today and take on everything from Kids Martial Arts and Yoga to MMA, grappling, and striking instruction. No matter what your goals might be, we're here to help you achieve them one step at a time";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/Logo-105040.png";"https://attwarnerrobins.com/classes/Kids-Martial-Arts-";"Take On The Best Kids Martial Arts Classes Around And Build Confidence In Your Child FAST! Is your child a Future Champion? Well, at Miller Martial Arts And Fitness, they can be! Our Kids Martial Arts program in Bonaire is designed to help students of all ages and abilities find success. We're committed to teaching the highest quality martial arts in town, while also making each class enjoyable and exciting. Students quickly learn the ins and outs of self-defense and establish long-lasting habits of physical activity.";;;"MMA, Muay Thai Kickboxing, Yoga";;"https://attwarnerrobins.com/Home/Schedule";;"Cole Miller";;"americantopteamwarnerrobins@gmail.com";"https://www.facebook.com/ATTWarnerRobins/";;;;1;;
"American Top Team Valdosta";"https://www.att229.com/";(229) 356-7871;"4354 Valnorth Dr";"Valdosta";"GA";31601;;"United States";"You will find the perfect classes to fulfill your fitness goals here at American Top Team Valdosta! Our ATT family consists of people with very different walks of life and a wide range of skill levels, so whether it's getting back in shape or training for fight night, we have a program designed especially for you. We have your goals in mind and will strive to meet and exceed them, in a safe, clean, & fun training environment.";"https://static.wixstatic.com/media/8b365e_7fa7c4b0b1084f679c12fb91bbba0933~mv2.png/v1/fill/w_177,h_184,al_c,q_80,usm_0.66_1.00_0.01/8b365e_7fa7c4b0b1084f679c12fb91bbba0933~mv2.webp";"https://www.att229.com/kid-s-classes";"American Top Team is serious about your child’s success not only on the mat, but also in his/her everyday life. It’s about building your child’s self-esteem as they learn crucial life skills like confidence, team work, respect, self-discipline AND self-defense! Classes are offered Monday-Friday 5:30pm-6:30pm and noon on Saturdays. Come see why our program is such a hit with kids and parents alike! Don't forget your 1st week is FREE! Kid's Brazilian Jiujitsu - The ATT Kid's BJJ program targets the characteristics of young kids and utilizes those characteristics to help them develop physically, emotionally, socially, and intellectually. The best part about their development is that they are learning and growing through martial arts training. They will build dynamic martial arts capabilities while gaining courage and confidence and learn how to think smarter and harder with children their same age. It is the best formula for success! Kid's Kickboxing - In our kid's boxing and kickboxing classes, kids will learn the fundamental ways to block, slip and counter any stand up attack thrown at them. The base line for all stand up training at ATTValdosta is rule #1 - Don't get hit!  After School Program & Summer Camp - Our ""Kickin' It After Class group and Summer Champ Camp is full of learning! We strive to provide a safe & fun atmosphere for children to learn about themselves and the world around them.";;;"Boxing/Kickboxing";"VIP Membership; No Limit On Classes Attended - Only $115/Month; Ground Package - Brazilian Jiu-Jitsu, Wrestling, MMA - $95/Month; Stand Up Package - Boxing, Kickboxing, Cardio Kickboxing, MMA - $75/Month; Cardiokickboxing - $35/Month; Private Lessons $40/hr";"https://www.att229.com/schedule";"Mon-Fri: 10:30am-12:00pm, 5:30pm-9:00pm; Sat: 12:00pm-2:00pm";;"7 Days Free Trial";"attvaldosta@yahoo.com";"https://www.facebook.com/ValdostaATT/";;;;1;;
"Full Throttle Fitness";"https://www.fullthrottleoakwood.com/";(678) 896-7846;"843 Main Street";"Gainesville";"GA";30501;;"United States";"Full Throttle Fitness is North Georgia's premier mixed martial arts/ combat fitness training facility. We offer MMA, Kickboxing, Jiu Jitsu, Bare Knuckle Karate, Cardio Kickboxing Classes & Personal Training. Our students travel from all over the North Georgia metro-Atlanta area (Hall County and surrounding areas - Gainesville, Oakwood, Flowery Branch, Buford, Braselton, etc) to train with our world-class coaches in a tight-nit, friendly environment. We are completely committed to helping you reach your fitness training  goals.";"https://www.fullthrottleoakwood.com/bg-1-136611.jpeg?u=1484929201";"https://www.fullthrottleoakwood.com/Kids-MMA.html";"We here at Full Throttle believe kids are our world's future leaders and movers. And they should be protected but also should know how to be confident and be able to protect themselves. The Martial Arts, we believe, is a great way for kids to develop self confidence, control, inner strength, and discipline. Here at our facility we will be teaching your kids the arts of Karate and Brazilian Jiu Jitsu for self defense. Bullies don't stand a chance. For striking, the children will be learning the form of Knock-down Shidokan Karate from Master Kelly Leo himself and Black Belt Kayla Nicole. The kids will drill Katas (proper stance and forms) practice situation techniques and counters with partners with a little light sparring peppered in for the kids to practice timing and build toughness. In case the fight gets taken to the ground, your child will be trained in the basics of Brazilian Jiu Jitsu by Purple Belt Mark San Pedro. The class will focus on controlling not only the attacker but also ones self. Kids will learn techniques that will subdue an aggressor to the ground while keeping your self safe and out of harms way.";;;"MMA, Kickboxing, Bare Knuckle Karate, Cardio Kickboxing Classes, Personal Training";;"https://www.fullthrottleoakwood.com/Class-Schedule.html";;;;"Fullthrottleoakwood@gmail.com";"https://www.facebook.com/Full-Throttle-Fitness-130264276624/";;;;1;;
"Kenny Kim Brazilian Jiu Jitsu";"https://www.lawrencevillebjj.com/";(770) 277-8008;"1032 Old Peachtree Rd NW #306";"Lawrenceville";"GA";30043;;"United States";"The Kenny Kim BJJ Academy, Lawrenceville is one of Georgia’s premier martial arts academies. With programs for men, women, children specializing in Gracie Brazilian Jiu Jitsu, Fitness and self defense we invite you to come check us out and see all we have to offer . With over 5000sf of the best equipment and mats you’ll find anywhere, we ensure that you and your family will have a safe, fun experience every time! Whether you have extensive experience or never been on the mat in your life, you will find a family friendly, professional academy ready to help you achieve your fitness goals. In addition to Gracie Jiu Jitsu and our martial arts programs we also offer strength and conditiong! All of our classes are taught by professional certified instructors.We look forward to meeting you. Please let us know if you have any questions, you can email us at info@kennykimbjj.com or use the contact form on this website. Conveniently located off of interstate I-85 in  Lawrenceville, GA Our students come from all over Metro Atlanta including Duluth, Lawrenceville, Mall of GA, Johns Creek, Suwanee, Sugarloaf and more. We have served the Gwinnett County area for over 10 years and still growing to better serve all of our students. Kenny Kim BJJ-LAWRENCEVILLE ,the only facility of its kind in metro Atlanta, is a 5000 square feet full service training ground dedicated to providing the most efficient Self-Defense and Fitness instruction in the world. Featuring a special mat that is water proof, hygienic open foam cell mats with one piece vinyl covering, soft and durable- used in elite training centers.";"https://static.wixstatic.com/media/7b3001_9bb3f97905db4d19972d1e2ca056432e.png/v1/fill/w_76,h_76,al_c,q_80,usm_0.66_1.00_0.01/7b3001_9bb3f97905db4d19972d1e2ca056432e.webp";"https://www.lawrencevillebjj.com/kids-class";"What Parents LOVE About our Brazilian Jiu Jitsu Program: A. Low Student/Teacher Ratio Ensures your Child's Full Engagement; B. A Culture of Success - We Build up our Students through Character Development; C. Life Skills That your Child will use in School, at Home, and Everywhere They Go; D. REAL Martial Arts Classes - Your Child will learn AMAZING Martial Arts Skills! ";;;;;;;"Kenny Kim";"Free Class";"tmatkd@hotmail.com";"https://www.facebook.com/lawrencevillebjj/";;;;1;;
"Twin Tigers Martial Arts";"https://tt-ma.com/";(770) 307-1761;"339 Atlanta Hwy SE, Suite 900";"Winder";"GA";30680;;"United States";"At Twin Tigers Martial Arts, we have been training men, women, and children all across our community for more than two decades. We are committed to the highest quality instruction in the arts of Tang Soo Do and Brazilian Jiu Jitsu and we are proud to share that with people of all abilities and experience levels. Our programs are designed to develop the body, mind, and soul all at once and we work hard to maintain that mission each and every day. With us, not only will you get fit and learn incredible self-defense skills, but you'll also develop tools for every aspect of your life. ";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/logo-gray-122705.png";"https://tt-ma.com/classes/Kids-Martial-Arts";"At Twin Tigers Martial Arts, we are helping students all across Winder develop well-rounded skills for all aspects of life. Our Kids Martial Arts program relies on the teachings of Tang Soo Do, a traditional Korean art that integrates the body, mind, and soul into every class. With us, your child can challenge themselves and learn something new every day. We work with students of all ages and experience levels. We even offer a Tiny Tigers program for ages 3-6 and age-specific Kids. Twin Tigers ALSO offers several Brazilian Jiu Jitsu classes for kids of all ages! ";;;"Tang Soo Do";;"https://tt-ma.com/Home/Schedule";;"Nick Coffman";;"twintigersma@gmail.com";"https://www.facebook.com/twintigersma/";;;;1;;
"Striker Fight Center";"https://strikerfightmma.com/";(770) 926-0550;"771 Shallowford Road, Suite 214";"Kennesaw";"GA";30144;;"United States";"SFC is a state of the art mixed martial arts training facility that takes a straight forward, no nonsense approach to training. Whether you are a business professional looking to a get in shape or a competitive MMA fighter, we have the right program for you. Based in Kennesaw, GA and serving all of the North Atlanta suburbs. We specialize in the most practical, effective and proven martial arts in the world. Our world class trainers are all accomplished in their respective arts and run each class with a vigor unmatched by any other training facility. Inspired by the old boxing gyms of the past, SFC gets down to the roots of training and brings an old school grit to the popular sport of Mixed Martial Arts! We offer Adult Muay Thai, Boxing, Atienza Kali, Judo, Wing Chun, Wrestling, MMA. We also offer Kids Boxing and Kids 10th Planet Jiu-Jitsu under our Youth Program ages 6-12!";"https://strikermma.wpengine.com/wp-content/uploads/2015/08/logo-1-copy.png";"https://strikerfightmma.com/mma-classes/kids-mixed-martial-arts/";"Striker Fight Center offers martial arts classes specifically tailored to the needs of kids ages 6-12. These courses provide kids with a chance to experience martial arts in a way that helps to build confidence, discipline, strength, balance and agility. Our class schedules are designed to fit the needs of busy parents and active kids. Please check out our full schedule. We have classes 6 days a week for 1 hour sessions. 10th Planet Jiu Jitsu is at 5 pm on Monday, Tuesday and Thursday. Boxing is Wednesday and Friday at 5 pm and Saturday at 10 am. Our facility is conveniently located at 771 Shallowford Road, just off of Canton Road. A parent or legal Guardian will need to sign a waiver and speak with the Operations Manager, Gina Lovvorn, in (Suite 214) before entering a class. You can contact her directly at: gina@strikerfc.com. The Youth programs we offer were created with children in mind. Our instructors are highly skilled and do an excellent job of helping them to fully understand techniques, traditions and the discipline needed to become a mixed martial artist. We teach our youth to protect themselves standing and on the ground. We offer Youth Boxing and 10th Planet Youth Jiu Jitsu.";;;"Muay Thai, Boxing, Atienza Kali, Judo, Wing Chun, Wrestling, MMA";;"https://strikerfightmma.com/schedule/";;"Steven Broughman";"Free week";"info@strikerfc.com";"https://www.facebook.com/StrikerFCmma/";"https://www.youtube.com/channel/UCY2GekLR0OxvG8U49Em2ZZQ";"https://youtu.be/qKr0-1zpNW4";;1;;
"East Cobb Martial Arts";"https://www.eastcobbma.com/";(770) 679-3626;"2635 Sandy Plains Rd, Suite 106";"Marietta";"GA";30066;;"United States";"A Brazilian Jiu-Jitsu and Muay Thai Kickboxing Academy for Adults and Kids.";;"http://www.eastcobbma.com/kids-classes/";"Our Kids Jiu-Jitsu classes are a variation of the adult Jiu-Jitsu classes. The Tiny Tornadoes (5-7) and Fireball Kids (8-13) classes are taught with the same love of the art and adherence to the core values of Gracie Brazilian Jiu-Jitsu and that is: self-defense.  Martial arts, especially Brazilian Jiu-Jitsu builds children’s confidence, self-esteem and provides a great form of physical activity. With bullying epidemic and children buried in their mobile devices, it’s more important than ever to get your children involved in martial arts. Tiny Tornadoes (5-7) - Our Tiny Tornadoes class is a high energy, positive whirlwind! The Gracie family invented a series of games specifically designed to prepare children for their next level of Jiu-Jitsu training. Basic Jiu-Jitsu & self-defense theories are ingrained in to the children but don’t worry parents, there’s no significant submission holds or sparring in the class! The classes are safe, positive, and great outlet for your rambunctious youngsters! Fireball Kids (8-13) - The Fireball Kids classes are the bridge between the kids program and the adult program. In this stage of the children’s Jiu-Jitsu training, kids are exposed to more advanced self-defense techniques, submission holds and sparring. Kids are taught surprise self-defense techniques and start rolling (Jiu-jitsu sparring) in a safe, supervised environment.";;;"Muay Thai Kickboxing, VIP Private Lessons";;"https://www.eastcobbma.com/class-schedule/";;"Jeremiah Claybrooks";;"eastcobbma@gmail.com";"https://www.facebook.com/eastcobbmma/";"https://www.youtube.com/channel/UC5k7VMnRUmYGla8VCC_PFKg";"https://youtu.be/tmZGcat2HTA";;1;;
"Alliance Jiu-Jitsu Atlanta";"https://www.alliancebjj.com/";(770) 458-9825;"4630 N Shallowford Rd";"Dunwoody";"GA";30338;;"United States";"We are the headquarters of the most elite Jiu-Jitsu team in the world. Our Grandmaster, Romero Jacare Cavalcanti, has trained countless World Champions, and he is 1 of only 6 people to have obtained a Black Belt from the legendary Rolls Gracie. Our style of training appeals to competitors all around the world, and that is why they come to our gym to train. We pride ourselves on proper technique, and our style of Jiu-Jitsu is the reason that we are so successful. Alliance Atlanta is not your average Jiu-Jitsu gym. Before sparring, we ensure that your technique is perfect. Because of this, our warriors consistently win in competitions throughout the world. Our gym is well known throughout the Jiu-Jitsu community because of the top talent that we have produced. Although our training is intense, our instructors create an atmosphere of respect for all of our students. We offer classes for children as well as adults. Our gym has changed peoples lives, provided confidence and discipline to our little warriors, and we welcome you to come and train with us.";"https://www.alliancebjj.com/wp-content/uploads/2018/05/alliancemainlogowhite.png";"https://www.alliancebjj.com/?page_id=79";"All of our Little Gators work hard and love to be here, and they always welcome new friends. Bring your child to our gym to learn this beautiful art called: Jiu-Jitsu.";;;;;"https://www.alliancebjj.com/?page_id=64";;"Romero Jacare Cavalcanti";;"info@alliancebjj.com";"https://www.facebook.com/alliancehq/";"https://www.youtube.com/channel/UChBAHK3Pxn_9BPAhGS8wSQw/";"https://youtu.be/RSZtpQhbC0g";;1;;
"Helix Brazilian Jiu Jitsu";"http://helixbjj.net/";(404) 455-2589;"2073 West Side Ct., Suite A";"Snellville";"GA";30078;;"United States";"Helix Brazilian Jiu Jitsu is a Mixed Martial Arts Academy that specializes in Brazilian Jiu Jitsu and Submission Grappling. ";"http://helixbjj.net/wp-content/uploads/2018/01/helix-cmyk-white-background-300x300.png";;;;;;;"http://helixbjj.net/class-schedule/";;"Justin Parsons";"One free introductory class";"helixbjj@gmail.com";"https://www.facebook.com/helixbjj/";;;;1;;
"Camden Combat";"https://camdencombat.com/";(912) 576-7980;"337 Charlie Smith Sr. Highway";"Saint Mary's";"GA";31558;;"United States";"Voted best martial arts academy for 2014, 2015 and 2016. Our instructors teach members of the community year round. We also train the US military from Kings Bay Submarine Base and local law enforcement.";"https://s3.amazonaws.com/zenplannerwordpress-stack0/wp-content/uploads/sites/311/2018/09/07231252/Camden-Combat-Primary-Logo.png";"https://camdencombat.com/programs/";"KUNG FU KIDS: Lee Jun Fan Kung Fu is an art and philosophy that blends several martial arts including Wing Chun Gung Fu, Boxing, Muay Thai Kickboxing, and both Northern and Southern Chinese Kung Fu. Jun Fan serves as an excellent system for self-defense. Li Chia Chinese Boxing is a traditional art from Taiwan. It builds strength, stamina, balance and agility using traditional empty hand and weapons. In addition to its dynamic forms training, Chinese Boxing focuses on real life application of its techniques through updated training methods and two-person drilling. WEE JIU-JITSU KIDS: This amazing art utilizes leverage and technique, over strength and speed, allowing for a smaller person to take on much larger aggressor. It’s regarded by many as the most effective martial art in the world! Today, Jiu-Jitsu is not only a self-defense art, but also a sport with many tournaments being held in the United States and the world over. Studies suggest that bullying may be the leading cause of low self-esteem in children, and according to some surveys, less than 15% of kids actually report acts of bullying. Children’s inability to stand up to a bully is rooted in profound fear for their personal safety. Ironically, the victims know that they must confront the bully and would like nothing more than to stand up to them. But, they simply can’t follow through for fear of the physical harm that backs the bully’s every action. And, therein lies the challenge – how do you instill in a victim of bullying the confidence to face the tormentor, look them in the eye, and back them down? The answer is simple – teach the victims to defend themselves against physical attack, and the rest will follow. Most martial arts programs rely on striking the attacker with violent punches, kicks, knees, and elbows, but in our program we take a different approach. We teach children how to defuse confrontations with words and never to initiate physical aggression. If attacked, we offer techniques to neutralize the threat and gain control until help arrives. We will teach your child to use verbal assertiveness to deter bullies and several non-violent self-defense techniques to stay safe if physically assaulted. The bottom line is: we will prepare your child to defend themselves against bullies without turning them into one. Children’s classes include a well-rounded and balanced mind and body fitness program that includes self defense techniques, special breathing and meditation techniques to build inner strength and relaxation, bare hands forms, the Shaolin staff or long pole, the short stick, plus various strength and flexibility exercises. Kung Fu philosophy and life skills are discussed and reinforced throughout the year. Our aim is to develop self-discipline, courage, tolerance and respect for themselves and for others. In particular, we will develop your child’s mental focusing ability, helping them to learn and concentrate better at school.";;;"Muay Thai Kickboxing, Lee Jun Fan Kung Fu";;"https://camdencombat.com/calendar/";"Mon-Thurs: 3:00pm-8:00pm, Sat: 10:30am-12:30pm";"Kris Kofstad";;"ccmatc@gmail.com";"https://www.facebook.com/camdencombat/";;;;1;;
"Southeast Martial Arts Center";"http://www.southeastmartialartscenter.com/";(912) 285-5995;"515D South City Blvd";"Waycross";"GA";31501;;"United States";"SMAC (Southeast Martial Arts Center) is a full scale martial arts facility headquartered on City Blvd in Waycross GA. We offer Traditional Martial Arts (taekwondo, hapkido, sport karate), Brazilian Jiu Jitsu (both gi and no-gi), Mixed Martial Arts (kickboxing, boxing, wrestling, judo, bjj), Extreme Karate (acrobatics and tumbling fused with martial arts), and Street Self Defense & Rape Prevention.";"http://www.southeastmartialartscenter.com/wp-content/uploads/2014/02/SMAC-Logo2.png";;;;;"Kickboxing, MMA, Sport Karate, Extreme Martial Arts";;"http://www.southeastmartialartscenter.com/schedule/";;;;"teamsmac@yahoo.com";"https://www.facebook.com/SoutheastMartialArtsCenter/";"https://www.youtube.com/user/smacyou";"https://youtu.be/2NZvan_pbUQ";;1;;
"Tsunami Mixed Martial Arts - John's Creek";"https://www.tsunamimma.co/";(404) 618-1020;"10955 Jones Bridge Rd., Ste 107";"Johns Creek";"GA";30022;;"United States";"With a convenient location and array of world-class trainers, we are the destination for members of our community who are seeking martial arts classes. Our facility features a wide assortment of martial art styles and a staff dedicated to helping you reach your goals. Whether you’re looking to take your game to the next level or just get back into shape, we’ve got what you need. If you're looking for Martial Arts in Decatur, John's Creek, or Alpharetta, look no further.  Welcome to one of the best martial arts schools you'll find around.";"https://nebula.wsimg.com/f58fd47fa30af38ed34778fbda9c1b37?AccessKeyId=EA6E276C499FA58980BE&disposition=0&alloworigin=1";;;;;"Taekwondo, Muay Thai Kickboxing";;"https://www.tsunamimma.co/john-s-creek.html";;;;;"https://www.facebook.com/TeamTsunamiMMA/";"https://www.youtube.com/channel/UCPGUYhJyHfAFpzBnPYtJEow";"https://youtu.be/E5Ry_eRDwrQ";;0;;
"Tsunami Mixed Martial Arts - Decatur";"https://www.tsunamimma.co/";(404) 883-3386;"2734 E. Ponce De Leon";"Decatur";"GA";30030;;"United States";"With a convenient location and array of world-class trainers, we are the destination for members of our community who are seeking martial arts classes. Our facility features a wide assortment of martial art styles and a staff dedicated to helping you reach your goals. Whether you’re looking to take your game to the next level or just get back into shape, we’ve got what you need. If you're looking for Martial Arts in Decatur, John's Creek, or Alpharetta, look no further.  Welcome to one of the best martial arts schools you'll find around.";"https://nebula.wsimg.com/f58fd47fa30af38ed34778fbda9c1b37?AccessKeyId=EA6E276C499FA58980BE&disposition=0&alloworigin=1";;;;;"Fitness Cardio Kickboxing, Taekwondo, Muay Thai Kickboxing";;"https://www.tsunamimma.co/decatur.html";;;;;"https://www.facebook.com/TeamTsunamiMMA/";"https://www.youtube.com/channel/UCPGUYhJyHfAFpzBnPYtJEow";"https://youtu.be/E5Ry_eRDwrQ";;0;;
"Laviano Jiu Jitsu";"https://www.lavianobjj.com/";(229) 352-9995;"2231 Dawson Rd., Ste K & L";"Albany";"GA";31707;;"United States";"Laviano Jiu Jitsu was created by two brothers who's vision was to provide the highest quality Martial Arts facility and programs to the Albany, GA area. The brothers agree the start of your journey begins with a handshake . We don't simply want new students, we want new members of an ever expanding team of individuals committed to bettering themselves through involvement in the Martial Arts lifestyle. Our goal is to guide you to be better than you once were by training Jiu Jitsu and building you up for yourself. Our team of experienced coaches will train people of all ages and experience levels. Whether you want to learn jiu jitsu for practical self defense purposes, want to start to train Mixed Martial Arts for fitness, compete in Gi Brazilian Jiu Jitsu, or want to place you child in the BEST Kid's Martial Arts program, we will be there for you. We are proud to represent the the American Killers Bees BJJ College.";"https://lh6.googleusercontent.com/YnRotrBQNXnEbqRgk4hKTWg-OwjlLzsoO_cJHKOVbX0T8CJhqKear-Ok4Oy08QuL0F5epItF14I1d8uPQxcAJ3weTxjHgmnxw5InH5szLmVsw5GSt4w=w371";"https://www.lavianobjj.com/programs/jits-kids";"Join us at Laviano Jiu Jitsu and give your child the best chance to thrive with our Kid's Martial Arts program! Our successful program known as the JITS KIDS - these classes offer hands-on instruction in the art of Brazilian Jiu-Jitsu with age appropriate training that can help students all across our community find success.";;;"MMA, Self Defense";;"https://www.lavianobjj.com/schedule";;"Kyle Nichols";"Free Trial";"info@lavianobjj.com";"https://www.facebook.com/LavianoBjj/";;;;1;;
"Zanshin Jiu Jitsu";"https://www.zanshinsouthgraciejiujitsu.com/";(478) 319-7569;"1201 Main St.";"Perry";"GA";31069;;"United States";"Authentic Brazilian Jiu Jitsu and Submission Grappling in Perry, GA.";"https://www.zanshinsouthgraciejiujitsu.com/uploads/7/5/0/7/7507518/published/fullsizerender-1_4.jpg";"https://www.zanshinsouthgraciejiujitsu.com/gracie-jiu-jitsu.html";"For Ages 5-14, we not only teach the fundamentals of Gracie Jiu Jitsu self defense, but we also give strong foundations in Sport BJJ, Wrestling, and Judo. The Goal of the Program is to harness positive attitudes, mental toughness, and teach problem solving skills the Kids can use in everyday life.  If you're looking for a kids martial arts program with solid coaching, a structured atmosphere, and upfront pricing please give us a chance to help. A confident child is a Bullyproof child. In the Gracie Jiu Jitsu self-defense program, we will empower your child with unshakable confidence. They will learn the verbal strategies to stand up to bullies, and a series of  self-defense techniques to keep them safe if they are physically attacked. The program is divided into two classes, a Basics and an Advanced Class, with the Advanced Class more geared for the competition aspects of Jiu Jitsu. ";;;;;"https://www.zanshinsouthgraciejiujitsu.com/schedule.html";;"John Thomson";;"zanshinsouthbjj@yahoo.com";"https://www.facebook.com/ZanshinPerry/";;;;1;;
"Underground Martial Arts & Fitness";"http://ukamartialarts.com/";(770) 722-0287;"4805 S Lee Street";"Buford";"GA";30518;;"United States";"When the people of Buford come to Underground Martial Arts & Fitness LLC to learn martial arts, they don’t just receive training, but a staff that is dedicated to helping them improve themselves.";"http://ukamartialarts.com/wp-content/uploads/sites/6020/2017/11/logo3.png";"http://ukamartialarts.com/martial-arts-classes/child-classes/";"Children need lots of activity to use all the energy they have and grow up healthy and strong. But learning a martial art is much more than that. It also starts a child on a lifelong path of enjoying physical activity in a positive atmosphere. A lack of physical activity is a problem that adults and children face not only in Flowery Branch but throughout the country, and it is one of the main causes of obesity and deteriorating health in our society. To counteract the issue of poor health, we need to get people motivated and enjoying being active. This is one of the primary focuses Underground Martial Arts & Fitness LLC has when engaging with our students, especially the younger ones. We make every effort to ensure our classes as engaging as possible for the young people of Flowery Branch, so that they will pick up the skills and attitude that will make their lives easier and more rewarding. Underground Martial Arts & Fitness LLC organizes its martial arts classes for children around the idea that different children learn in different ways. We use a variety of different teaching techniques to help our students remember what we teach them, because the faster they learn the faster they can move forward.";;;"Self Defense, MMA, Boxing/Kickboxing, Kenpo Karate";;"http://ukamartialarts.com/class-schedule/";"Mon, Thurs: 5:30am-9:00pm; Tues: 6:00am-9:00pm; Wed, Fri: 5:00am-9:00pm; Sat: 8:45am-12:00pm";"Norman Bignall";;"info@ukamartialarts.com";"https://www.facebook.com/ukabuford/";"https://www.youtube.com/channel/UCGzOW09myn1K3dATTYCWDfQ";"https://youtu.be/A5ipVaNfwX8";;1;;
"Americus Martial Arts Academy";"http://americusmartialartsacademy.com/";(229) 924-3827;"417 W. Forsyth St.";"Americus";"GA";31709;;"United States";"AMAA is headed up by Ken Hudson. Mr. Hudson has been a student of the Martial Arts for over 39 years. He has trained in several styles of Martial Arts. His passion is apparent in every class he teaches. He has been a positive influence in the lives of many. Mr. Hudson has been involved with martial arts the majority of his entire life. He has been lucky enough to train with some of the best in their Arts. Renraku-Do, B.K. Luke; Kali/Escrima, Dan Inosanto; Brazilian Jiu-Jitsu, Gustavo Machado; Kickboxing, Joe Lewis; Muay Thai, Master Chai, Master Toddy and Rob Kaman to name a few. He believes in a principled approach to martial arts, that includes the development of personal character as well as physical strength. His focus on respect, confidence, discipline, and vision has made him one of the most sought after martial arts instructors in South Georgia. Our state of the art training center provides the perfect backdrop for developing the skill and determination needed to succeed in martial arts. AMAA is staffed by professional, experienced, instructors, who have dedicated their lives to sharing the power of martial arts with the community. We offer many classes to accommodate your busy schedule. Regardless of your age or level of experience, we have a program that is tailored just for you. At AMAA, we not only teach technique, we build character through inner-strength, courage, vision, respect, and discipline. Come in for a free tour! We offer a patient, supportive atmosphere. Come in to AMAA for a free tour. You are sure to be inspired!  All ages welcome!";;;;;;"Kickboxing";;"http://americusmartialartsacademy.com/schedule/";;"Ken Hudson";;;"https://www.facebook.com/Americus-Martial-Arts-Academy-251124500963/";"https://www.youtube.com/user/americusmartialarts";;;1;;
