"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Rising Sun Academy";"https://risingsunacademy.net/";(201) 440-4466;"195 Main Street";"Ridgefield Park";"NJ";" 07660";;"United States";"The Rising Sun Academy has been in business since 2004 and has become an integral part of our community by providing proven self defense techniques and seminars, helping kids, teens and adults to learn how to defend themselves.";"https://risingsunacademy.net/wp-content/uploads/2018/02/cropped-WEBSITE-LOGO.jpg";;;"https://risingsunacademy.net/ladies-cardio-kickboxing/";"This program is available 5 days a week for ladies only and is set in a fun, energetic and friendly environment. The class is instructed by Matthew Spellen who is an accomplished MMA fighter. Matthew is a well-conditioned athlete and a real pro when it comes to losing weight, building muscle and gaining cardio endurance. You can come into this program at any fitness level or with no level of fitness knowledge and Matthew will help you individually to meet your needs. Just bring your determination and desire and give it your best in this 30-minute full-body workout!";"Karate (Kempo-Newaza), Ladies' Cardio Kickboxing, Ladies' Circuit & Yoga";;"https://risingsunacademy.net/schedule/";;"Dennis J. Melone";;"risingsunacademy@verizon.net";"https://www.facebook.com/Rising-Sun-Brazilian-Jiu-Jitsu-Academy-312010882235628/";;;;1;;
"Strive Brazilian Jiu Jitsu";"http://strivebjj.com/";(856) 429-3800;"3 E. Evesham Rd";"Voorhees";"NJ";"08043";;"United States";"Strive Brazilian Jiu Jitsu located in Voorhees NJ is South Jersey's Premier Martial Arts Academy. We offer classes for Kids, Teens, and Adults. Our classes are Safe, Structured, and most importantly...alot of FUN!! At Strive Brazilian Jiu Jitsu, our classes are designed for beginners as well as advanced students. No matter your age, gender, or level of fitness, we have the program for you to reach your goals!! ";"http://static1.squarespace.com/static/54f0ac56e4b02703b8628209/t/5505e391e4b0edf4bca13d86/1557681758442/?format=300w";"http://strivebjj.com/programs";"Our Kids Program is divided into two age groups, Little Gators (4-7) and Junior Gators (8-14). These classes are designed to keep your child active while fostering a positive environment in which your child can grow physically, emotionally, and mentally.";;;;;"http://strivebjj.com/schedule";;"Rich Sin";"Free Intro Class";"strivebjj@gmail.com";"https://www.facebook.com/StriveBJJAcademy/";;;;1;;
"RABJJ Academy - Robbinsville";"https://www.ricardoalmeida.com/";(609) 208-2000;"1167 Rt 130";"Robbinsville";"NJ";"08505";;"United States";"We are people just like you! We are parents, husbands, wives, siblings and grandparents, neighbors and friends.Lawyers, college students, doctors, school teachers, people from all walks of life...RABJJ is truly a community in which men and women from all walks to life come together to work toward their fitness goals Ranging from the ages of 4 to mid-60s, from lawyers to mothers to college kids and preschoolers. You can find husbands and wives training together. Fathers and daughters. Brothers and sisters.";"https://www.ricardoalmeida.com/wp-content/uploads/2015/03/cropped-Ricardo-Clean-Logo-Final-Vector-White-New.png";"https://www.ricardoalmeida.com/kids-teens-bjj/";"At Ricardo Almeida Brazilian Jiu Jitsu, we believe Jiu Jitsu is the best program for self development, self defense and self confidence. Our experienced Jiu Jitsu instructors break the technique down in smaller steps that makes it easier and more fun to learn. Whether your kid is a martial arts beginner or already has experience in other Martial Arts, Ricardo Almeida’s Brazilian Jiu Jitsu classes promise to deliver benefits above and beyond fitness and grappling.";;;"F.I.T Class, Striking Class";;;"Mon-Thurs, Sat: 12:00pm-9:00pm, Fri: 5:00pm-8:00pm, Sun: 10:00am-12:00pm";"Ricardo Almeida";;;"https://www.facebook.com/RABJJAcademy/";"https://www.youtube.com/user/RABJJAcademy";"https://youtu.be/EXHkydu25Ak";;1;;
"Esoteric Jiu Jitsu";"https://esotericjiujitsu.com/";(908) 329-5965;"1 East Washington Avenue";"Washington";"NJ";" 07882";;"United States";"Our mission is to enhance our students' lives through jiu jitsu by making them more confident, skilled, fit, and controlled.  We do this by providing high quality jiu jitsu instruction that encourages high personal standards, develops a solid foundation in self defense and physical fitness, and models integrity, respect, and self control.";"https://static1.squarespace.com/static/573761e2e3214090076f6dcc/t/5a9c4ab9e2c48369e0452617/1554322118839/?format=1500w";"https://esotericjiujitsu.com/#classes-section";"This program is for boys and girls ages 5-7 and 8-12 years old. The Jiu Jitsu Kids class develops and enhances body awareness and coordination, boosts confidence and teaches discipline, focus, and respect as well as self defense. In each class the kids practice techniques, drill for skill and roll live.";;;;;"https://esotericjiujitsu.com/#schedule-section";;"Jamie Bridygham";;"esotericjiujitsuacademy@gmail.com";"https://www.facebook.com/esotericjiujitsu";"https://www.youtube.com/channel/UC9lCX0JjYIVmFx_vzULe6fw";"https://youtu.be/a4ZH0yiy_Rg";;1;;
"Loyalty Jiu-Jitsu";"https://loyaltybjjnj.com/";(201) 664-0250;"257 A Pascack Road";"Washington Township";"NJ";" 07676";;"United States";"Loyalty Jiu-Jitsu is a school that teaches Brazilian Jiu-Jitsu, a form of martial arts that derives from Japanese Jiu-Jitsu.Brazilian Jiu-Jitsu is a grappling art that was created for smaller fighters to beat bigger fighters, using angles and leverages, as one of the creators was a 150 pounds. Today it’s taught as sport but more importantly it’s an excellent self-defense art. Here at Loyalty BJJ our goal is to empower you, help you achieve fitness goals, increase you confidence on and off the mats, and deliver the skills needed to protect yourself and your loved ones. If you are ready for all of this Let’s Begin!";"https://loyaltybjjnj.com/wp-content/uploads/2018/11/IMG_5223-v4.png";"https://loyaltybjjnj.com/classes-2/kids-brazilian-jiu-jitsu/";"A confident kid who knows how to defend themselves is a bullies’ worst nightmare. Look up on Youtube “kid uses jiu-jitsu on bully” and the first couple of videos shows how effective jiu-jitsu is for your kid. We will not only teach the invaluable skill of being able to defend themselves from a bigger stronger opponent, but we will also help your child build character and a belief system to respect others. They will know that although they have the power to fight it is better to defuse the situation with no violence, but if the moment calls for it, they will be prepared.";;;"MMA";"Membership Fee: $150 Monthly, Sunday - Saturday Access to the Gym, 300+ Online instructional Videos, Access to all classes. Kids Brazilian Jiu-Jitsu: $149 Monthly, Access to all kids classes, Access to 300+ Online Instructional Videos";"https://loyaltybjjnj.com/?mp-event=adult-mma#not-set:all";;"Erick Tavares";;;"https://www.facebook.com/Loyaltybjj-118923561525394/";;;;1;;
"Hassett's Jiu Jitsu Club - Sewell";"http://hassettsjiujitsu.com/";(856) 218-8333;"422 Delsea Dr";"Sewell";"NJ";"08080";;"United States";"Learn from the best Martial Arts instructors in the area who are dedicated to providing a stable, family environment where you can excel in your personal goals and find a varied and supportive community. Whether your plan is to compete, lose weight, meet new like-minded people or increase your day-to-day life, we will help you get there faster than you ever thought possible while having fun doing it! The benefits of Martial Arts classes are endless. From confidence and self-esteem to discipline and empowerment, whether you're enjoying or Kids Martial Arts classes or our Adult programs, you'll start seeing improvement in mind, body, and spirit in only a few short classes. ";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/43481.png";"http://hassettsjiujitsu.com/classes/Kids-Martial-Arts";"Are you looking for a fun-filled way to boost your child's confidence, help them gain self-discipline and teach them to respect themselves and others? You will have a hard time finding a program that does it better than Hassetts Jiujitsu Club! This is our program designed for children and teenagers interested in martial arts. Students will learn an array of martial arts skills, similar to those seen in MMA or the UFC. These skills include: Judo and wrestling, boxing/kickboxing, and a particular emphasis on the techniques of Brazilian/Gracie Jiu-Jitsu. Children are also taught anti-bullying techniques and strategies. Classes are enriching for children. They will find their training challenging and fun at the same time.";;;"Private Training, Street Combatives Classes";;"http://hassettsjiujitsu.com/Home/Schedule";;"John Hassett";;"john@hassettsjiujitsu.com";"https://www.facebook.com/hassettsjiujitsu";;;;0;;
"Hassett's Jiu Jitsu Club - Williamstown";"http://hassettsjiujitsu.com/";(856) 218-8333;"1161 S. Black Horse Pike";"Williamstown";"NJ";"08094";;"United States";"Learn from the best Martial Arts instructors in the area who are dedicated to providing a stable, family environment where you can excel in your personal goals and find a varied and supportive community. Whether your plan is to compete, lose weight, meet new like-minded people or increase your day-to-day life, we will help you get there faster than you ever thought possible while having fun doing it! The benefits of Martial Arts classes are endless. From confidence and self-esteem to discipline and empowerment, whether you're enjoying or Kids Martial Arts classes or our Adult programs, you'll start seeing improvement in mind, body, and spirit in only a few short classes. ";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/43481.png";"http://hassettsjiujitsu.com/classes/Kids-Martial-Arts";"Are you looking for a fun-filled way to boost your child's confidence, help them gain self-discipline and teach them to respect themselves and others? You will have a hard time finding a program that does it better than Hassetts Jiujitsu Club! This is our program designed for children and teenagers interested in martial arts. Students will learn an array of martial arts skills, similar to those seen in MMA or the UFC. These skills include: Judo and wrestling, boxing/kickboxing, and a particular emphasis on the techniques of Brazilian/Gracie Jiu-Jitsu. Children are also taught anti-bullying techniques and strategies. Classes are enriching for children. They will find their training challenging and fun at the same time.";;;"Private Training, Street Combatives Classes";;"http://hassettsjiujitsu.com/Home/Schedule";;"John Hassett";;"hassettswilliamstown@hotmail.com";"https://www.facebook.com/hassettsjiujitsu";;;;0;;
"Echo Alpha Brazilian Jiu Jitsu";"https://www.echoalphabjj.com/";(973) 384-1629;"4 Middlebury Blvd";"Randolph";"NJ";" 07869";;"United States";"At Echo Alpha Jiu Jitsu we offer premium quality Jiu Jitsu, self defense and world class wrestling for men, women and children in a clean and friendly,  family oriented  environment. Stop by or give us a call, we look forward to hearing from you.";"https://static1.squarespace.com/static/59f61275dc2b4a35b1c53f98/t/59f675a8e31d19289254c6dd/1550529036586/?format=1500w";;;;;;;"https://www.echoalphabjj.com/schedule";;"Eddie Acevedo Jr";;"echo4ace@gmail.com ";"https://www.facebook.com/EchoAlphaBjj/";;;;1;;
"Lionheart MMA";"https://www.lionheartbjj.com/";(732) 588-5061;"346 Bordentown Ave.";"South Amboy";"NJ";"08879";;"United States";"Lionheart MMA was founded with the vision of promoting health, wellness, and brotherhood through the practice of the martial arts. MMA really is for everybody and it is evident in the diversity of the students here at Lionheart. Everyone whether adults or children, is important to us so we strive to maintain an environment where every individual is learning and progressing. We take martial arts seiously, not only as a form of competition and combat, but also a way of approaching your life. The same principles of honesty, discipline, mutual respect, perseverance, critical thinking, and problem solving under extreme stress that we experience in our training, can directly translate into how you handle yourself in the same situations outside of the gym. By exercising patience, self-control and a reluctance to quit, you will learn to carry these concepts into your everyday life at school, work, or home. Our goal is to unlock the potential you have within yourself through your training. ";;"https://www.lionheartbjj.com/kids";"In the childrens Brazilian jiujitsu class kids learn the basics of how to escape from underneath a larger opponent, how to reverse a bad position, how to defend against bully chokes and grabs, as well as how to take down an opponent.  BJJ is a great way for kids to develop fine motor skills and gain a total body workout.";;;"MMA, Boxing";;"https://www.lionheartbjj.com/schedule";;"Ash Elbanna";"Free intro class";"ash.lionheart.elbanna@gmail.com";"https://www.facebook.com/LionheartBJJ/";"https://www.youtube.com/user/ashlionheart1";"https://youtu.be/VvBrfZadFsQ";;1;;
"Gael Force Jiu Jitsu";"https://www.gaelforcejiujitsu.com/";(201) 677-8143;"3 Goldmine Road";"Roxbury Township";"NJ";"07836";;"United States";"Gael Force Jiu Jitsu (BJJ) is located less than a mile from Route 80 on Route 206 in Flanders, NJ. We are housed in a 3000 square foot, modern facility. Our waiting room offers a large window in order to provide view access to classes in progress. We have private men and women's changing rooms. We offer complimentary wireless internet throughout the facility. Our zebra mats are disinfected after every class and steam sanitized every Sunday, cleanliness and safety are among our top priorities. We pride ourselves in providing high quality education in a structured and individualized environment";"https://www.gaelforcejiujitsu.com/wp-content/uploads/2018/05/GaelShieldLogo.png";"https://www.gaelforcejiujitsu.com/schedule/";"The kids class is a values based class. The core values we teach in this class are: confidence, compassion, honesty, hard work, and charity. Along with learning these values, this class will focus primarily on Jiu Jitsu as it applies to self defense. You can expect this class to consist of a 10 minute warm-up, 25 minutes of technique, 5 minutes of character development, and a 5 minute game.";;;"Kickboxing";;"https://www.gaelforcejiujitsu.com/schedule/";;"Alex Kennedy";;"info@gaelforcejiujitsu.com";"https://www.facebook.com/gaelforcebjj";"https://www.youtube.com/channel/UCpYebKdImyp-w3lt7L15Y3w";"https://youtu.be/GrfwnDppFHQ";;1;;
"McHugh Brazilian Jiu Jitsu";"http://mchughbjj.com/";(856) 793-7204;"1155 Route 73, Store 2";"Mount Laurel";"NJ";"08054";;"United States";"We truly believe Jiu Jitsu is for EVERYONE, regardless of age, gender, or athletic ability. You'll enjoy newfound confidence, increased focus, stamina, and stress-relief...all while learning the most effective self-defense system on the planet!";;"http://mchughbjj.com/programs/kids-bjj/";"Our world class instructors are experts at teaching kids to set and achieve goals, build leadership skills, and develop age-appropriate, safe, & EFFECTIVE self-defense skills. We're among the best at what we do!";;;;;"http://mchughbjj.com/schedule/";;"Peter McHugh";;"mchughbjj@gmail.com";"https://www.facebook.com/McHughBJJ/";"https://www.youtube.com/channel/UChCmAYef5XMrAis-GDc2a-Q";"https://youtu.be/H88QSLo1144";;1;;
"Jiu-Jitsu Family Training Center";"http://www.jiujitsunewjersey.com";(201) 766-0081;"6807 Bergenline Ave";"Guttenberg";"NJ";"07093";;"United States";"Here at the Jiu-Jitsu Family Training Center we are devoted to pass on Brazil's legacy of top authentic Brazilian Jiu-Jitsu art to the United States and the comfort of your community. Brazilian champion Marcelo Oliveira brings his wisdom of first hand authentic BJJ and Mixed Martial Arts (MMA) expertise to men and women of all ages. His strength and conditioning drills and practices are one of a kind and promote a Jiu-Jitsu lifestyle that can only be experienced in this school. Family oriented, Marcelo Oliviera strongly believes that a family that works out together stays together! This is the atmosphere in the Jiu-Jitsu Family Training Center. Please come in and experience an art form for the 21st century and a school that will train your mind, body, and soul!";"http://4.bp.blogspot.com/-nu6ctUYneW8/UbYySG5WX6I/AAAAAAAAAU4/foYZXc6h32Q/s1600/SiteBannerWithLogo2.jpg";;;;;;;"http://www.jiujitsunewjersey.com/p/schedule.html";;"Marcelo Oliveira";;;"https://www.facebook.com/Jiujitsu-Family-Training-Center-201791096581364/";"https://www.youtube.com/channel/UC4TV51W7aIipkPD4def1E8w";"https://youtu.be/DxQqPOdRGkM";;1;;
"Pinelands Brazilian Jiu Jitsu";"https://www.pinelandsbjj.com/";(732) 575-3674;"240 Mathistown Rd";"Little Egg Harbor";"NJ";"08087";;"United States";"Pinelands Brazilian Jiu Jitsu brings BJJ to the southern Ocean County area! Whether you are an experienced competitor or have never stepped on a mat before in your life, our academy welcomes you. We offer an environment where the novice martial artist can train side-by-side with experienced practitioner, as we all work towards our individual goals. If you are looking to lose weight, learn to defend yourself, build muscle, or simply blow off steam after a long day at work, Jiu Jitsu is for you! Our academy offers both adult and children’s Jiu Jitsu classes.";"https://www.pinelandsbjj.com/wp-content/themes/theme1/images/pinelands-bjj.png";"https://www.pinelandsbjj.com/kids-programs/";"If you have been considering enrolling your child in martial arts classes, Jiu Jitsu offers the perfect mix of physical fitness along with real-world applicable self defense.  In addition to being a great way for your children to stay active and learn to defend themselves, it also offers many other benefits such as discipline, confidence, self-respect, and goal setting.";;;"Weight Loss / Fitness";;"https://www.pinelandsbjj.com/schedule/";;"Garret Lavaggi";;;"https://www.facebook.com/Pinelands-Brazilian-Jiu-Jitsu-2012261325758740/";;;;1;;
"Pure Mixed Martial Arts";"https://puremixedmartialarts.com/";(973) 784-3777;"41 Pine St., Unit 12";"Rockaway";"NJ";"07866";;"United States";"Pure Mixed Martial Arts is a goal driven school. We encourage all of our students to consistently set and strive to achieve short term and long term goals in and out of the gym. Every student is considered a part of our team and we want them to feel like a member of our family. We work hard to make sure training at Pure MMA is an awesome experience for everyone. Pure Mixed Martial Arts is home to the most practical and effective variety of martial arts for kids and adults used for self defense and in competition along with dynamic fitness classes to ensure the highest quality training possible. We encourage everyone at any age to get involved in an active and healthy lifestyle while learning one or more of the most intriguing styles of combat sports.";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/Circle-Logo-121924.png";"https://puremixedmartialarts.com/classes/Kids-Martial-Arts";"When you sign up your child for the action-packed Kids Martial Arts classes at Pure Mixed Martial Arts, you'll witness your child's inner champion shine! Our Kids Martial Arts programs offer dozens of benefits, from introducing them to a healthier lifestyle and igniting a passion for physical fitness, to helping them live life with unstoppable self-confidence by teaching them powerful self-defense skills that every child should know. It's no surprise that parents around Rockaway have named Pure MMA their martial arts school of choice. Our professional Kids instructors are the best of the best at teaching kids the martial arts. We make sure every Kids Martial Arts class we teach is loaded with fun exercises and activities so your child is excited to come back to class day after day.";"https://puremixedmartialarts.com/classes/Womens-Jiu-Jitsu";"When it comes to protecting yourself and your loved ones, Jiu-Jitsu is equally effective for both men and women. Although women may not typically be able to match men physically, those who know how to utilize effective fighting techniques that rely on leverage and proper body mechanics, as opposed to brute force, will be able to overcome larger and stronger individuals. Ground fighting has become a hugely popular part of the martial arts world in recent years. Brazilian Jiu -Jitsu is at the forefront of that movement. BJJ is a style of fighting in which a person looks to use their own body to apply leverage rather than strength to control, dominate and eventually submit an opponent with chokes and joint-locks.";"MMA, Fitness Kickboxing, Muay Thai and Boxing, Judo";;"https://puremixedmartialarts.com/Home/Schedule";;"Andy Main";;"puremixedmartialarts@gmail.com";"https://www.facebook.com/puremixedmartialarts";"https://www.youtube.com/user/PUREMMAGYM";"https://youtu.be/mN1yEq0vDeA";;1;;
"Gracie Barra Princeton";"http://www.gbprinceton.com/";(609) 429-0142;"150 Lawrenceville Pennington Road";"Lawrenceville";"NJ";" 08648";;"United States";"Gracie Barra Princeton provides Brazilian jiu-jitsu instruction in a structured environment, following the Gracie Barra Code of Conduct and Gracie Barra Etiquette. Our school provides Brazilian Jiu-Jitsu programs, which are fit for students of all different knowledge levels. We offer both private and group classes that focus on character growth and self improvement, and we believe that the techniques and values learned in our programs can better your life, on and off the mats.";"http://user-images.strikinglycdn.com/res/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/1090360/GB_Princeton_logo_ep9t3x.png";;"To excel in any endeavor, an individual must possess a strong set of values and a solid character to give him or her the perseverance to achieve his or her goal set. The Gracie Barra Future Champions Program provides children ages 3-15 with an environment that gives them the experience and understanding of core values like focus, discipline, persistence, cooperation and respect.";;;"Fitness Kickboxing";;"http://www.gbprinceton.com/princeton";"Mon-Fri: 9:00am-9:00pm, Sat: 9:00am-12:00pm";"Nick 'Turtle' Manela";"1-week free unlimited pass";"info@gbprinceton.com";"https://www.facebook.com/gbprincetonbjj/";"https://www.youtube.com/channel/UCYPPI61WP9E8Ey0hXsUUdqQ";"https://youtu.be/fO6LJyRc6yc";;1;;
"Gracie Barra North Princeton ";"http://www.gbprinceton.com/";(609) 285-5871;"4437 Route 27";"Princeton";"NJ";"08540";;"United States";"Gracie Barra Princeton provides Brazilian jiu-jitsu instruction in a structured environment, following the Gracie Barra Code of Conduct and Gracie Barra Etiquette. Our school provides Brazilian Jiu-Jitsu programs, which are fit for students of all different knowledge levels. We offer both private and group classes that focus on character growth and self improvement, and we believe that the techniques and values learned in our programs can better your life, on and off the mats.";"http://user-images.strikinglycdn.com/res/hrscywv4p/image/upload/c_limit,fl_lossy,h_1440,w_720,f_auto,q_auto/1090360/ncri9lm4ni6zygpunvrw.png";;"To excel in any endeavor, an individual must possess a strong set of values and a solid character to give him or her the perseverance to achieve his or her goal set. The Gracie Barra Future Champions Program provides children ages 3-15 with an environment that gives them the experience and understanding of core values like focus, discipline, persistence, cooperation and respect.";;;"Fitness Kickboxing";;"http://www.gbprinceton.com/north-princeton";;"Nick 'Turtle' Manela";"1-week free unlimited pass";"contact@gbprinceton.com";"https://www.facebook.com/gbnorthprinceton";"https://www.youtube.com/channel/UCYPPI61WP9E8Ey0hXsUUdqQ";"https://youtu.be/T70aZ2C9eqA";;1;;
"AMA Fight Club";"http://amafightclub.com/";(973) 884-5995;"831 Rt 10 East";"Whippany";"NJ";"07981";;"United States";"AMA is a family-friendly martial arts and fitness facility that offers the best training available in Morris County. Our professional staff will work to help you achieve all of your goals. Classes are for everyone at every level of physical fitness, so you and your family can be sure you will feel comfortable in our programs. Kid's programs start as young as age 3 and provide a fantastic base for your child’s overall development. AMA also offers programs in which teens and adults can participate together. At AMA, we offer a free trial for you and your family. Some schools will advertise a free trial only for you to find there are limitations and hidden costs. We are confident that you and your family will see the benefits of all our programs, and will want to become members of our AMA family.";"http://amafightclub.com/wp-content/themes/ama/images/logo.png";"http://amafightclub.com/kids-martial-arts/";"AMA’s Premier Martial Arts Kids Program is not just another after-school activity but rather a year-round program that adds to a child’s overall physical and mental development. In a world of video games, TV and computers, never before has there been a more critical time for providing a solid physical program. AMA Kids offers a complete, structured program for your child and lays down a proper foundation for their future development. More importantly, in order for an activity to be successful for a child, it has to be fun and exciting for them while demonstrating to the parent the overall benefits of the program.";;;"Muay Thai Kickboxing, Wing Chun Kung Fu";;"http://amafightclub.com/class-schedule/";;"Michael Constantino";"Free Class";"info@amafightclub.com";"https://www.facebook.com/AMA-FIGHT-CLUB-195746954689/";"https://www.youtube.com/user/AMAFIGHTCLUB";"https://youtu.be/lAqgfYNFXHE";;1;;
"Matakas BJJ";"http://matakasbjj.com/";(609) 952-6200;"2043 US-130, Suite 13";"Burlington";"NJ";"08016";;"United States";"Our Mission is to serve the Burlington community using Jiu Jitsu as a vehicle for personal development. Through world-class instruction in a friendly and professional environment, our students pursue self-mastery through the diligent practice of this art.";"http://matakasbjj.com/wp-content/themes/mbjj/img/mbjj-logo-leaves.svg";"http://matakasbjj.com/programs/";"Ages: 4 - 8. Description: 30 minute long classes. Kids LOVE class. It's both fun and challenging. Become Bullyproof while exercising. Exercise discipline & make friends. Rolling enrollment";;;;;;;"Chris Matakas";"Introductory Special: $99 for your first month and a FREE uniform!";"studentservices@matakasbjj.com";"https://www.facebook.com/matakasbjj/";"https://www.youtube.com/channel/UCXFKI2P1fOOcUTjfLYs12Eg";"https://youtu.be/UKvtbYb5g4c";;1;;
"Tony Silva's Fusion Martial Arts";"http://www.silvafusion.com/";(609) 223-2727;"498 Monmouth Rd";"Millstone Township";"NJ";"08510";;"United States";"A complete blend of the world's best Martial Arts in ONE Personal Development Facility​.";"http://nebula.wsimg.com/6b28f4273050a612b4e9cc392e1afdfd?AccessKeyId=87162AA56547B5F28D45&disposition=0&alloworigin=1";"http://www.silvafusion.com/services.html";"Mini Ninjas- A fun-filled, coordination enhancing class that revolves around listening and response drills. Ages 3,4. Little Ninjas- Bully Prevention and Stranger Awareness aligned with the life values of focus, confidence, and self discipline. Ages 4,5,6. Junior Basic MMA- A life-skill infused program which is motivated by respect, determination and perseverance. A complete blend of the best modern Martial Arts and self-defense training that also keeps the values of traditional Martial Arts. Junior MMA focuses on stand-up striking using the arts of Boxing, Kickboxing, and Muay Thai. The classes also focus on No-Gi grappling offenses and defenses. Junior Basic MMA graduates to Black Belt Club MMA, Masters Club MMA, and focuses on earning the goal of Junior Black Belt!";;;"Muay Thai, Cardio Kickboxing";;"http://www.silvafusion.com/schedule.html";;"Tony Silva";;"fusionmartialartsnj@gmail.com";"https://www.facebook.com/SilvaFusionMartialArts/";"https://www.youtube.com/user/evilt5000";"https://youtu.be/IOPgosfPeKk";;1;;
"Renzo Gracie Denville";"http://renzograciedenville.com/";(973) 625-9444;"56 Broadway";"Denville";"NJ";"07834";;"United States";"Renzo Gracie Denville is  a Denville, New Jersey home-team school for authentic fighting arts.  Our academy is a martial arts school, a fitness gym, and a community of friends.  As a part of team Renzo Gracie,Renzo Gracie Denville is Denville’s only Gracie family affiliated Brazilian Jiu Jitsu school. We are proud to be part of Team Renzo Gracie which has several UFC champions, mixed martial arts stars, and world BJJ Champions. Our students consist of men and women all ages and from different walks of life.  Is your  goal to get in shape? Perhaps learn an effective fighting system, or compete in MMA? We have top quality training and classes that fit your goals. Do you have children who you want to see get an edge in school and in life? Check out our unique kids classes. Our world-class facility is located in Denville, NJ, in Morris County. We take special pride in the quality of our instruction and design of our curriculums. Click above to learn more about our programs. We don’t make unprovable, untrue, or ambiguous claims here on our website because we know you will see the quality of our school when you visit. ";"http://renzograciedenville.com/wp-content/uploads/2018/11/rwmmaLogo.png";"http://denvillekidsma.com/";"Renzo Gracie Denville is a cutting-edge martial arts and fitness training facility located in Denville, New Jersey. We are dedicated to teaching well-rounded, reality-based self-defense skills that actually work. With our core foundation being based around Brazilian Jiu Jitsu, we incorporate a kickboxing curriculum so that students can learn all which entails MMA so they have the confidence and range of techniques.";;;"Muay Thai Kickboxing";;"http://renzograciedenville.com/renzo-gracie-denville-schedule/";;"George Sernack";;"info@renzograciedenville.com";"https://www.facebook.com/TeamRenzoGracieDenville/";"https://www.youtube.com/user/georgejitsu";"https://youtu.be/sf9Hygk_7H8";;1;;
"Renzo Gracie Fort Lee";"https://www.teobjj.com/";(201) 450-9790;"2175 Lemoine Ave., Suite 201";"Fort Lee";"NJ";"07024";;"United States";"Renzo Gracie is a martial arts training center in Bergen County providing the area with experienced coaches and instructors in the fields of Brazilian Jiu Jitsu (BJJ), Judo and Muay Thai. At our facilities, we provide classes for any skill level. Each area of martial arts offered has a leading expert in the field. Alan Teo, head professor for TEO BJJ, is a Renzo Gracie 3rd degree black belt as well as a instructor in Bruce Lee’s JKD and was a martial arts coach for the NY Giants and Jets among many other credentials. Chris Skelley is our head Judo instructor in Fort Lee. He has a 3rd degree Judo Black Belt and was the 2012 Olympic Team Manager.";"https://www.teobjj.com/wp-content/uploads/2018/02/bannermock2-crop.png";"https://www.teobjj.com/junior-judobjj/";"Age Group 7-15. This program is designed to help kids 7-15 understand and fine tune their techniques. We place special emphasis on attribute development and technique refinement.";;;"Judo, Kickboxing, Yoga, Special Needs";;"https://www.teobjj.com/fort-lee-schedule/";;"Alan Teo";"Free Week Of Classes";;"https://www.facebook.com/renzograciefortlee/";"https://www.youtube.com/channel/UCisEX_rEd4iK5wVh3UssDlw";"https://youtu.be/ETXl7srNnmA";;1;;
"Renzo Gracie Woodland Park";"https://www.teobjj.com/";(201) 450-9790;"86 Lakawanna Ave., Suite #104";"Woodland Park";"NJ";" 07424";;"United States";"Renzo Gracie is a martial arts training center in Bergen County providing the area with experienced coaches and instructors in the fields of Brazilian Jiu Jitsu (BJJ), Judo and Muay Thai. At our facilities, we provide classes for any skill level. Each area of martial arts offered has a leading expert in the field. Alan Teo, head professor for TEO BJJ, is a Renzo Gracie 3rd degree black belt as well as a instructor in Bruce Lee’s JKD and was a martial arts coach for the NY Giants and Jets among many other credentials. Chris Skelley is our head Judo instructor in Fort Lee. He has a 3rd degree Judo Black Belt and was the 2012 Olympic Team Manager.";"https://www.teobjj.com/wp-content/uploads/2018/02/bannermock2-crop.png";"https://www.teobjj.com/junior-judobjj/";"Age Group 7-15. This program is designed to help kids 7-15 understand and fine tune their techniques. We place special emphasis on attribute development and technique refinement.";;;"Judo, Sambo Grappling";;"https://www.teobjj.com/woodland-park-schedule/";;"Alan Teo";"Free Week Of Classes";;"https://www.facebook.com/RenzoGracieWoodlandPark/";"https://www.youtube.com/channel/UCsU_PK67VSgxfHYph46Qntw";"https://youtu.be/OQS5ZlqvyaM";;1;;
